"Level","Mario Type","Progress","Time Left","Kills","Mario Alive"
"ge/LVL-260.txt","1","0.40488505","18","0","false"
"ge/LVL-260.txt","2","0.40488505","18","0","false"
"ge/LVL-261.txt","0","0.10002685","19","0","false"
"ge/LVL-261.txt","1","0.25824875","18","0","false"
"ge/LVL-261.txt","2","0.79817307","15","1","false"
"ge/LVL-262.txt","0","0.08611241","20","0","false"
"ge/LVL-262.txt","1","0.39684346","17","0","false"
"ge/LVL-262.txt","2","0.46607423","16","0","false"
"ge/LVL-263.txt","0","0.630796","16","0","false"
"ge/LVL-263.txt","1","0.8975962","15","0","false"
"ge/LVL-263.txt","2","0.8975962","15","0","false"
"ge/LVL-264.txt","0","0.11992038","19","0","false"
"ge/LVL-264.txt","1","0.8737665","14","0","false"
"ge/LVL-264.txt","2","1.0","13","1","true"
"ge/LVL-265.txt","0","0.24237055","19","0","false"
"ge/LVL-265.txt","1","0.24237055","19","0","false"
"ge/LVL-265.txt","2","0.24237055","19","0","false"
"ge/LVL-266.txt","0","0.59505826","17","0","false"
"ge/LVL-266.txt","1","0.59505826","17","0","false"
"ge/LVL-266.txt","2","0.59505826","17","0","false"
